日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023-06-05,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-05,22:00:21,SH1988/IRDC_V100_16G,7/24,2023,6,22,7,24,29.17
2023-06-06,10:00:34,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-06,10:00:34,SH40/IRDC_Share,112/120,2023,6,10,112,120,93.33
2023-06-06,10:00:34,SH40/IRDC_1080Ti,72/80,2023,6,10,72,80,90.0
2023-06-06,10:00:34,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-06,10:00:34,SH1988/IRDC_V100_16G,20/24,2023,6,10,20,24,83.33
2023-06-06,14:00:21,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-06,14:00:21,SH40/IRDC_Share,105/120,2023,6,14,105,120,87.5
2023-06-06,14:00:21,SH40/IRDC_1080Ti,72/80,2023,6,14,72,80,90.0
2023-06-06,14:00:21,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-06,14:00:21,SH1988/IRDC_V100_16G,18/24,2023,6,14,18,24,75.0
2023-06-06,18:00:22,ABUD/vi_irdc,32/256,2023,6,18,32,256,12.5
2023-06-06,18:00:22,SH40/IRDC_Share,97/120,2023,6,18,97,120,80.83
2023-06-06,18:00:22,SH40/IRDC_1080Ti,72/80,2023,6,18,72,80,90.0
2023-06-06,18:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-06,18:00:22,SH1988/IRDC_V100_16G,18/24,2023,6,18,18,24,75.0
2023-06-06,22:00:23,ABUD/vi_irdc,0/256,2023,6,22,0,256,0.0
2023-06-06,22:00:23,SH40/IRDC_Share,96/120,2023,6,22,96,120,80.0
2023-06-06,22:00:23,SH40/IRDC_1080Ti,72/80,2023,6,22,72,80,90.0
2023-06-06,22:00:23,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-06,22:00:23,SH1988/IRDC_V100_16G,18/24,2023,6,22,18,24,75.0
2023-06-07,10:00:33,ABUD/vi_irdc,0/256,2023,6,10,0,256,0.0
2023-06-07,10:00:33,SH40/IRDC_Share,112/120,2023,6,10,112,120,93.33
2023-06-07,10:00:33,SH40/IRDC_1080Ti,80/80,2023,6,10,80,80,100.0
2023-06-07,10:00:33,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-07,10:00:33,SH1988/IRDC_V100_16G,18/24,2023,6,10,18,24,75.0
2023-06-07,14:00:22,ABUD/vi_irdc,16/256,2023,6,14,16,256,6.25
2023-06-07,14:00:22,SH40/IRDC_Share,96/120,2023,6,14,96,120,80.0
2023-06-07,14:00:22,SH40/IRDC_1080Ti,32/80,2023,6,14,32,80,40.0
2023-06-07,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-07,14:00:22,SH1988/IRDC_V100_16G,16/8,2023,6,14,16,8,200.0
2023-06-07,18:00:20,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-07,18:00:20,SH40/IRDC_Share,112/120,2023,6,18,112,120,93.33
2023-06-07,18:00:20,SH40/IRDC_1080Ti,72/80,2023,6,18,72,80,90.0
2023-06-07,18:00:20,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-07,18:00:20,SH1988/IRDC_V100_16G,16/8,2023,6,18,16,8,200.0
2023-06-07,22:00:22,ABUD/vi_irdc,16/256,2023,6,22,16,256,6.25
2023-06-07,22:00:22,SH40/IRDC_Share,112/120,2023,6,22,112,120,93.33
2023-06-07,22:00:22,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-07,22:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-07,22:00:22,SH1988/IRDC_V100_16G,16/8,2023,6,22,16,8,200.0
2023-06-08,10:00:34,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-08,10:00:34,SH40/IRDC_Share,120/120,2023,6,10,120,120,100.0
2023-06-08,10:00:34,SH40/IRDC_1080Ti,80/80,2023,6,10,80,80,100.0
2023-06-08,10:00:34,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-08,10:00:34,SH1988/IRDC_V100_16G,16/8,2023,6,10,16,8,200.0
2023-06-08,14:00:24,ABUD/vi_irdc,32/256,2023,6,14,32,256,12.5
2023-06-08,14:00:24,SH40/IRDC_Share,112/120,2023,6,14,112,120,93.33
2023-06-08,14:00:24,SH40/IRDC_1080Ti,80/80,2023,6,14,80,80,100.0
2023-06-08,14:00:24,SH1024/IRDC_A100_40G,6/8,2023,6,14,6,8,75.0
2023-06-08,14:00:24,SH1988/IRDC_V100_16G,16/8,2023,6,14,16,8,200.0
2023-06-08,18:00:20,ABUD/vi_irdc,32/256,2023,6,18,32,256,12.5
2023-06-08,18:00:20,SH40/IRDC_Share,112/120,2023,6,18,112,120,93.33
2023-06-08,18:00:20,SH40/IRDC_1080Ti,48/80,2023,6,18,48,80,60.0
2023-06-08,18:00:20,SH1024/IRDC_A100_40G,6/8,2023,6,18,6,8,75.0
2023-06-08,18:00:20,SH1988/IRDC_V100_16G,16/8,2023,6,18,16,8,200.0
2023-06-08,22:00:22,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-08,22:00:22,SH40/IRDC_Share,112/120,2023,6,22,112,120,93.33
2023-06-08,22:00:22,SH40/IRDC_1080Ti,0/80,2023,6,22,0,80,0.0
2023-06-08,22:00:22,SH1024/IRDC_A100_40G,6/8,2023,6,22,6,8,75.0
2023-06-08,22:00:22,SH1988/IRDC_V100_16G,16/8,2023,6,22,16,8,200.0
2023-06-09,10:00:30,ABUD/vi_irdc,0/256,2023,6,10,0,256,0.0
2023-06-09,10:00:30,SH40/IRDC_Share,112/120,2023,6,10,112,120,93.33
2023-06-09,10:00:30,SH40/IRDC_1080Ti,64/80,2023,6,10,64,80,80.0
2023-06-09,10:00:30,SH1024/IRDC_A100_40G,6/8,2023,6,10,6,8,75.0
2023-06-09,10:00:30,SH1988/IRDC_V100_16G,16/8,2023,6,10,16,8,200.0
2023-06-09,14:00:23,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-09,14:00:23,SH40/IRDC_Share,96/120,2023,6,14,96,120,80.0
2023-06-09,14:00:23,SH40/IRDC_1080Ti,72/80,2023,6,14,72,80,90.0
2023-06-09,14:00:23,SH1024/IRDC_A100_40G,6/8,2023,6,14,6,8,75.0
2023-06-09,14:00:23,SH1988/IRDC_V100_16G,16/8,2023,6,14,16,8,200.0
2023-06-09,18:06:18,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-09,18:06:18,SH40/IRDC_Share,32/103,2023,6,18,32,103,31.07
2023-06-09,18:06:18,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-09,18:06:18,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-10,10:00:36,ABUD/vi_irdc,0/256,2023,6,10,0,256,0.0
2023-06-10,10:00:36,SH40/IRDC_Share,32/103,2023,6,10,32,103,31.07
2023-06-10,10:00:36,SH40/IRDC_1080Ti,0/80,2023,6,10,0,80,0.0
2023-06-10,10:00:36,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-10,10:00:36,SH1988/IRDC_V100_16G,0/8,2023,6,10,0,8,0.0
2023-06-11,14:00:23,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-11,14:00:23,SH40/IRDC_Share,32/103,2023,6,14,32,103,31.07
2023-06-11,14:00:23,SH40/IRDC_1080Ti,0/80,2023,6,14,0,80,0.0
2023-06-11,14:00:23,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-11,14:00:23,SH1988/IRDC_V100_16G,0/8,2023,6,14,0,8,0.0
2023-06-11,18:00:29,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-11,18:00:29,SH40/IRDC_Share,32/103,2023,6,18,32,103,31.07
2023-06-11,18:00:29,SH40/IRDC_1080Ti,0/80,2023,6,18,0,80,0.0
2023-06-11,18:00:29,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-11,18:00:29,SH1988/IRDC_V100_16G,0/8,2023,6,18,0,8,0.0
2023-06-12,10:00:21,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-12,10:00:21,SH40/IRDC_Share,96/103,2023,6,10,96,103,93.2
2023-06-12,10:00:21,SH40/IRDC_1080Ti,64/80,2023,6,10,64,80,80.0
2023-06-12,10:00:21,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-12,10:00:21,SH1988/IRDC_V100_16G,0/8,2023,6,10,0,8,0.0
2023-06-12,14:00:23,ABUD/vi_irdc,16/256,2023,6,14,16,256,6.25
2023-06-12,14:00:23,SH40/IRDC_Share,32/103,2023,6,14,32,103,31.07
2023-06-12,14:00:23,SH40/IRDC_1080Ti,72/80,2023,6,14,72,80,90.0
2023-06-12,14:00:23,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-12,14:00:23,SH1988/IRDC_V100_16G,0/8,2023,6,14,0,8,0.0
2023-06-12,18:00:22,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-12,18:00:22,SH40/IRDC_Share,96/103,2023,6,18,96,103,93.2
2023-06-12,18:00:22,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-12,18:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-12,18:00:22,SH1988/IRDC_V100_16G,0/8,2023,6,18,0,8,0.0
2023-06-13,10:01:28,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-13,10:01:28,SH40/IRDC_Share,56/103,2023,6,10,56,103,54.37
2023-06-13,10:01:28,SH40/IRDC_1080Ti,64/80,2023,6,10,64,80,80.0
2023-06-13,10:01:28,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-13,10:01:28,SH1988/IRDC_V100_16G,0/8,2023,6,10,0,8,0.0
2023-06-15,10:00:24,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-15,10:00:24,SH40/IRDC_Share,88/103,2023,6,10,88,103,85.44
2023-06-15,10:00:24,SH40/IRDC_1080Ti,32/80,2023,6,10,32,80,40.0
2023-06-15,10:00:24,SH1024/IRDC_A100_40G,6/8,2023,6,10,6,8,75.0
2023-06-15,10:00:24,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-15,14:00:22,ABUD/vi_irdc,32/256,2023,6,14,32,256,12.5
2023-06-15,14:00:22,SH40/IRDC_Share,92/103,2023,6,14,92,103,89.32
2023-06-15,14:00:22,SH40/IRDC_1080Ti,72/80,2023,6,14,72,80,90.0
2023-06-15,14:00:22,SH1024/IRDC_A100_40G,6/8,2023,6,14,6,8,75.0
2023-06-15,14:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-15,18:00:26,ABUD/vi_irdc,48/256,2023,6,18,48,256,18.75
2023-06-15,18:00:26,SH40/IRDC_Share,88/103,2023,6,18,88,103,85.44
2023-06-15,18:00:26,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-15,18:00:26,SH1024/IRDC_A100_40G,6/8,2023,6,18,6,8,75.0
2023-06-15,18:00:26,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-15,22:00:21,ABUD/vi_irdc,48/256,2023,6,22,48,256,18.75
2023-06-15,22:00:21,SH40/IRDC_Share,56/103,2023,6,22,56,103,54.37
2023-06-15,22:00:21,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-15,22:00:21,SH1024/IRDC_A100_40G,6/8,2023,6,22,6,8,75.0
2023-06-15,22:00:21,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-16,10:00:24,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-16,10:00:24,SH40/IRDC_Share,72/103,2023,6,10,72,103,69.9
2023-06-16,10:00:24,SH40/IRDC_1080Ti,32/80,2023,6,10,32,80,40.0
2023-06-16,10:00:24,SH1024/IRDC_A100_40G,6/8,2023,6,10,6,8,75.0
2023-06-16,10:00:24,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-16,18:00:32,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-16,18:00:32,SH40/IRDC_Share,24/103,2023,6,18,24,103,23.3
2023-06-16,18:00:32,SH40/IRDC_1080Ti,80/80,2023,6,18,80,80,100.0
2023-06-16,18:00:32,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-16,18:00:32,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-16,22:00:24,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-16,22:00:24,SH40/IRDC_Share,0/103,2023,6,22,0,103,0.0
2023-06-16,22:00:24,SH40/IRDC_1080Ti,32/80,2023,6,22,32,80,40.0
2023-06-16,22:00:24,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-16,22:00:24,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-17,14:00:23,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-17,14:00:23,SH40/IRDC_Share,24/103,2023,6,14,24,103,23.3
2023-06-17,14:00:23,SH40/IRDC_1080Ti,16/80,2023,6,14,16,80,20.0
2023-06-17,14:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-17,14:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-17,18:00:30,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-17,18:00:30,SH40/IRDC_Share,24/103,2023,6,18,24,103,23.3
2023-06-17,18:00:30,SH40/IRDC_1080Ti,16/80,2023,6,18,16,80,20.0
2023-06-17,18:00:30,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-17,18:00:30,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-17,22:00:21,ABUD/vi_irdc,0/256,2023,6,22,0,256,0.0
2023-06-17,22:00:21,SH40/IRDC_Share,80/103,2023,6,22,80,103,77.67
2023-06-17,22:00:21,SH40/IRDC_1080Ti,80/80,2023,6,22,80,80,100.0
2023-06-17,22:00:21,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-17,22:00:21,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-18,14:00:23,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-18,14:00:23,SH40/IRDC_Share,20/103,2023,6,14,20,103,19.42
2023-06-18,14:00:23,SH40/IRDC_1080Ti,80/80,2023,6,14,80,80,100.0
2023-06-18,14:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-18,14:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-18,18:00:23,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-18,18:00:23,SH40/IRDC_Share,80/103,2023,6,18,80,103,77.67
2023-06-18,18:00:23,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-18,18:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-18,18:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-18,22:00:36,ABUD/vi_irdc,0/256,2023,6,22,0,256,0.0
2023-06-18,22:00:36,SH40/IRDC_Share,16/103,2023,6,22,16,103,15.53
2023-06-18,22:00:36,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-18,22:00:36,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-18,22:00:36,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-19,10:13:09,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-19,10:13:09,SH40/IRDC_Share,64/103,2023,6,10,64,103,62.14
2023-06-19,10:13:09,SH40/IRDC_1080Ti,32/80,2023,6,10,32,80,40.0
2023-06-19,10:13:09,SH1024/IRDC_A100_40G,7/8,2023,6,10,7,8,87.5
2023-06-19,10:13:09,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-19,14:00:20,ABUD/vi_irdc,48/256,2023,6,14,48,256,18.75
2023-06-19,14:00:20,SH40/IRDC_Share,96/103,2023,6,14,96,103,93.2
2023-06-19,14:00:20,SH40/IRDC_1080Ti,32/80,2023,6,14,32,80,40.0
2023-06-19,14:00:20,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-19,14:00:20,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-19,18:00:23,ABUD/vi_irdc,32/256,2023,6,18,32,256,12.5
2023-06-19,18:00:23,SH40/IRDC_Share,96/103,2023,6,18,96,103,93.2
2023-06-19,18:00:23,SH40/IRDC_1080Ti,32/80,2023,6,18,32,80,40.0
2023-06-19,18:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-19,18:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-19,22:00:22,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-19,22:00:22,SH40/IRDC_Share,96/103,2023,6,22,96,103,93.2
2023-06-19,22:00:22,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-19,22:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-19,22:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-20,10:00:27,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-20,10:00:27,SH40/IRDC_Share,96/103,2023,6,10,96,103,93.2
2023-06-20,10:00:27,SH40/IRDC_1080Ti,64/80,2023,6,10,64,80,80.0
2023-06-20,10:00:27,SH1024/IRDC_A100_40G,7/8,2023,6,10,7,8,87.5
2023-06-20,10:00:27,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-20,22:00:22,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-20,22:00:22,SH40/IRDC_Share,64/103,2023,6,22,64,103,62.14
2023-06-20,22:00:22,SH40/IRDC_1080Ti,48/80,2023,6,22,48,80,60.0
2023-06-20,22:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-20,22:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-21,14:00:24,ABUD/vi_irdc,48/256,2023,6,14,48,256,18.75
2023-06-21,14:00:24,SH40/IRDC_Share,98/103,2023,6,14,98,103,95.15
2023-06-21,14:00:24,SH40/IRDC_1080Ti,48/80,2023,6,14,48,80,60.0
2023-06-21,14:00:24,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-21,14:00:24,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-21,18:00:21,ABUD/vi_irdc,48/256,2023,6,18,48,256,18.75
2023-06-21,18:00:21,SH40/IRDC_Share,68/103,2023,6,18,68,103,66.02
2023-06-21,18:00:21,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-21,18:00:21,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-21,18:00:21,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-22,18:00:23,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-22,18:00:23,SH40/IRDC_Share,64/103,2023,6,18,64,103,62.14
2023-06-22,18:00:23,SH40/IRDC_1080Ti,0/80,2023,6,18,0,80,0.0
2023-06-22,18:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-22,18:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-22,22:00:22,ABUD/vi_irdc,16/256,2023,6,22,16,256,6.25
2023-06-22,22:00:22,SH40/IRDC_Share,64/103,2023,6,22,64,103,62.14
2023-06-22,22:00:22,SH40/IRDC_1080Ti,0/80,2023,6,22,0,80,0.0
2023-06-22,22:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-22,22:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-23,14:00:22,ABUD/vi_irdc,16/256,2023,6,14,16,256,6.25
2023-06-23,14:00:22,SH40/IRDC_Share,32/103,2023,6,14,32,103,31.07
2023-06-23,14:00:22,SH40/IRDC_1080Ti,0/80,2023,6,14,0,80,0.0
2023-06-23,14:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-23,14:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-23,18:00:22,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-23,18:00:22,SH40/IRDC_Share,64/103,2023,6,18,64,103,62.14
2023-06-23,18:00:22,SH40/IRDC_1080Ti,0/80,2023,6,18,0,80,0.0
2023-06-23,18:00:22,SH1024/IRDC_A100_40G,6/8,2023,6,18,6,8,75.0
2023-06-23,18:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-23,22:01:24,ABUD/vi_irdc,16/256,2023,6,22,16,256,6.25
2023-06-23,22:01:24,SH40/IRDC_Share,64/103,2023,6,22,64,103,62.14
2023-06-23,22:01:24,SH40/IRDC_1080Ti,0/80,2023,6,22,0,80,0.0
2023-06-23,22:01:24,SH1024/IRDC_A100_40G,6/8,2023,6,22,6,8,75.0
2023-06-23,22:01:24,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-25,14:00:22,ABUD/vi_irdc,16/256,2023,6,14,16,256,6.25
2023-06-25,14:00:22,SH40/IRDC_Share,32/103,2023,6,14,32,103,31.07
2023-06-25,14:00:22,SH40/IRDC_1080Ti,0/80,2023,6,14,0,80,0.0
2023-06-25,14:00:22,SH1024/IRDC_A100_40G,6/8,2023,6,14,6,8,75.0
2023-06-25,14:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-25,18:00:21,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-25,18:00:21,SH40/IRDC_Share,64/103,2023,6,18,64,103,62.14
2023-06-25,18:00:21,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-25,18:00:21,SH1024/IRDC_A100_40G,6/8,2023,6,18,6,8,75.0
2023-06-25,18:00:21,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-25,22:00:21,ABUD/vi_irdc,16/256,2023,6,22,16,256,6.25
2023-06-25,22:00:21,SH40/IRDC_Share,32/103,2023,6,22,32,103,31.07
2023-06-25,22:00:21,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-25,22:00:21,SH1024/IRDC_A100_40G,6/8,2023,6,22,6,8,75.0
2023-06-25,22:00:21,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-26,10:00:22,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-26,10:00:22,SH40/IRDC_Share,32/103,2023,6,10,32,103,31.07
2023-06-26,10:00:22,SH40/IRDC_1080Ti,64/80,2023,6,10,64,80,80.0
2023-06-26,10:00:22,SH1024/IRDC_A100_40G,6/8,2023,6,10,6,8,75.0
2023-06-26,10:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-26,14:00:22,ABUD/vi_irdc,32/256,2023,6,14,32,256,12.5
2023-06-26,14:00:22,SH40/IRDC_Share,64/103,2023,6,14,64,103,62.14
2023-06-26,14:00:22,SH40/IRDC_1080Ti,64/80,2023,6,14,64,80,80.0
2023-06-26,14:00:22,SH1024/IRDC_A100_40G,5/8,2023,6,14,5,8,62.5
2023-06-26,14:00:22,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-26,18:00:23,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-26,18:00:23,SH40/IRDC_Share,48/103,2023,6,18,48,103,46.6
2023-06-26,18:00:23,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-26,18:00:23,SH1024/IRDC_A100_40G,4/8,2023,6,18,4,8,50.0
2023-06-26,18:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-26,22:00:27,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-26,22:00:27,SH40/IRDC_Share,64/103,2023,6,22,64,103,62.14
2023-06-26,22:00:27,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-26,22:00:27,SH1024/IRDC_A100_40G,5/8,2023,6,22,5,8,62.5
2023-06-26,22:00:27,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-27,10:00:29,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-27,10:00:29,SH40/IRDC_Share,32/103,2023,6,10,32,103,31.07
2023-06-27,10:00:29,SH40/IRDC_1080Ti,0/80,2023,6,10,0,80,0.0
2023-06-27,10:00:29,SH1024/IRDC_A100_40G,7/8,2023,6,10,7,8,87.5
2023-06-27,10:00:29,SH1988/IRDC_V100_16G,4/8,2023,6,10,4,8,50.0
2023-06-27,14:00:20,ABUD/vi_irdc,48/256,2023,6,14,48,256,18.75
2023-06-27,14:00:20,SH40/IRDC_Share,32/103,2023,6,14,32,103,31.07
2023-06-27,14:00:20,SH40/IRDC_1080Ti,64/80,2023,6,14,64,80,80.0
2023-06-27,14:00:20,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-27,14:00:20,SH1988/IRDC_V100_16G,4/8,2023,6,14,4,8,50.0
2023-06-27,18:00:26,ABUD/vi_irdc,48/256,2023,6,18,48,256,18.75
2023-06-27,18:00:26,SH40/IRDC_Share,33/103,2023,6,18,33,103,32.04
2023-06-27,18:00:26,SH40/IRDC_1080Ti,64/80,2023,6,18,64,80,80.0
2023-06-27,18:00:26,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-27,18:00:26,SH1988/IRDC_V100_16G,4/8,2023,6,18,4,8,50.0
2023-06-27,22:00:23,ABUD/vi_irdc,48/256,2023,6,22,48,256,18.75
2023-06-27,22:00:23,SH40/IRDC_Share,33/103,2023,6,22,33,103,32.04
2023-06-27,22:00:23,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-27,22:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,22,7,8,87.5
2023-06-27,22:00:23,SH1988/IRDC_V100_16G,4/8,2023,6,22,4,8,50.0
2023-06-28,10:00:33,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-28,10:00:33,SH40/IRDC_Share,65/103,2023,6,10,65,103,63.11
2023-06-28,10:00:33,SH40/IRDC_1080Ti,0/80,2023,6,10,0,80,0.0
2023-06-28,10:00:33,SH1024/IRDC_A100_40G,7/8,2023,6,10,7,8,87.5
2023-06-28,10:00:33,SH1988/IRDC_V100_16G,2/8,2023,6,10,2,8,25.0
2023-06-28,14:00:26,ABUD/vi_irdc,48/256,2023,6,14,48,256,18.75
